Flow ID, Source IP, Source Port, Destination IP, Destination Port, Protocol, Timestamp, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length.1,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min, Label
172.16.0.1-192.168.10.50-60101-80-6,172.16.0.1,60101,192.168.10.50,80,6,07/07/2017 04:11:23,470066,3,4,26,11607,20,0,8.666666667,10.26320288,11595,0,2901.75,5795.50069,24747.58864,14.89152587,78344.33333,191628.8834,469505,6,546,273.0,318.1980515,498,48,470018,156672.6667,270920.8636,469505,6,0,0,0,0,72,92,6.382082516,8.509443355,0,11595,1454.125,4097.537534,16800000.0,0,0,0,1,0,0,0,0,1,1661.857143,8.666666667,2901.75,72,0,0,0,0,0,0,3,26,4,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
192.168.10.1-192.168.10.3-53-60497-17,192.168.10.3,60497,192.168.10.1,53,17,07/07/2017 04:11:23,30739,1,1,71,153,71,71,71.0,0.0,153,153,153.0,0.0,7287.159634,65.06392531,30739.0,0.0,30739,30739,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,20,32.53196265,32.53196265,71,153,98.33333333,47.34272207,2241.333333,0,0,0,0,0,0,0,0,1,147.5,71.0,153.0,32,0,0,0,0,0,0,1,71,1,153,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
172.16.0.1-192.168.10.50-60105-80-6,172.16.0.1,60105,192.168.10.50,80,6,07/07/2017 04:11:23,90070,3,5,26,11607,20,0,8.666666667,10.26320288,10220,0,2321.4,4455.182578,129155.1016,88.81980682,12867.14286,33648.23132,89173,2,620,310.0,434.1635636,617,3,89993,22498.25,44450.61366,89173,2,0,0,0,0,72,112,33.30742756,55.51237926,0,10220,1292.555556,3378.299021,11400000.0,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
172.16.0.1-192.168.10.50-60110-80-6,172.16.0.1,60110,192.168.10.50,80,6,07/07/2017 04:11:23,42533,3,3,26,11601,20,0,8.666666667,10.26320288,11595,0,3867.0,6692.644993,273364.2113,141.0669363,8506.6,14153.61333,32805,104,9624,4812.0,6523.767163,9425,199,42429,21214.5,16391.44229,32805,9624,0,0,0,0,72,72,70.53346813,70.53346813,0,11595,1661.0,4380.487987,19200000.0,0,0,0,1,0,0,0,0,1,1937.833333,8.666666667,3867.0,72,0,0,0,0,0,0,3,26,3,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
172.16.0.1-192.168.10.50-60114-80-6,172.16.0.1,60114,192.168.10.50,80,6,07/07/2017 04:11:23,150393,3,6,26,11601,20,0,8.666666667,10.26320288,5840,0,1933.5,2189.772933,77310.77909,59.84321079,18799.125,49187.03081,140276,11,9771,4885.5,6322.241731,9356,415,150268,30053.6,61757.81756,140276,11,0,0,0,0,72,132,19.94773693,39.89547386,0,5840,1162.7,1911.59573,3654198.233,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
192.168.10.3-192.168.10.15-53-49620-17,192.168.10.15,49620,192.168.10.3,53,17,07/07/2017 04:11:23,61758,4,2,148,330,37,37,37.0,0.0,165,165,165.0,0.0,7739.88795,97.15340523,12351.6,16911.67553,31365,3,30389,10129.66667,17539.03516,30382,3,4,4.0,0.0,4,4,0,0,0,0,104,64,64.76893682,32.38446841,37,165,73.57142857,62.45760467,3900.952381,0,0,0,0,0,0,0,0,0,85.83333333,37.0,165.0,104,0,0,0,0,0,0,4,148,2,330,-1,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
172.16.0.1-192.168.10.50-60118-80-6,172.16.0.1,60118,192.168.10.50,80,6,07/07/2017 04:11:23,1454203,3,6,26,11607,20,0,8.666666667,10.26320288,4380,0,1934.5,2188.714486,7999.570899,6.188957113,181775.375,513909.717,1453637,2,449,224.5,313.2483041,446,3,1454129,290825.8,650031.2435,1453637,2,0,0,0,0,72,132,2.062985704,4.125971408,0,4380,1163.3,1911.191138,3652651.567,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
172.16.0.1-192.168.10.50-60122-80-6,172.16.0.1,60122,192.168.10.50,80,6,07/07/2017 04:11:23,1454462,3,4,26,11607,20,0,8.666666667,10.26320288,11595,0,2901.75,5795.50069,7998.146394,4.812776133,242410.3333,593515.6228,1453919,5,489,244.5,210.010714,393,96,1454413,484804.3333,839277.9554,1453919,5,0,0,0,0,72,92,2.062618343,2.75015779,0,11595,1454.125,4097.537534,16800000.0,0,0,0,1,0,0,0,0,1,1661.857143,8.666666667,2901.75,72,0,0,0,0,0,0,3,26,4,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
172.16.0.1-192.168.10.50-60126-80-6,172.16.0.1,60126,192.168.10.50,80,6,07/07/2017 04:11:23,1440800,3,5,26,11607,20,0,8.666666667,10.26320288,5840,0,2321.4,3173.373883,8073.986674,5.55247085,205828.5714,544149.2492,1439843,3,743,371.5,443.3559518,685,58,1440695,360173.75,719779.5698,1439843,3,0,0,0,0,72,112,2.082176569,3.470294281,0,5840,1292.555556,2554.159212,6523729.278,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
172.16.0.1-192.168.10.50-60132-80-6,172.16.0.1,60132,192.168.10.50,80,6,07/07/2017 04:11:23,1348522,3,5,26,11607,20,0,8.666666667,10.26320288,8760,0,2321.4,3802.315321,8626.481437,5.932420828,192646.0,509300.5537,1347631,2,666,333.0,466.6904756,663,3,1348440,337110.0,673680.716,1347631,2,0,0,0,0,72,112,2.224657811,3.707763018,0,8760,1292.555556,2952.520834,8717379.278,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
192.168.10.3-192.168.10.15-53-49286-17,192.168.10.15,49286,192.168.10.3,53,17,07/07/2017 04:11:23,31310,4,4,184,524,46,46,46.0,0.0,131,131,131.0,0.0,22612.58384,255.5094219,4472.857143,11689.53759,30982,2,30987,10329.0,17886.02267,30982,2,176,58.66666667,17.61628035,79,48,0,0,0,0,104,80,127.754711,127.754711,46,131,83.77777778,44.79893352,2006.944444,0,0,0,0,0,0,0,0,1,94.25,46.0,131.0,104,0,0,0,0,0,0,4,184,4,524,-1,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
172.16.0.1-192.168.10.50-60140-80-6,172.16.0.1,60140,192.168.10.50,80,6,07/07/2017 04:11:23,97572574,8,4,56,11601,20,0,7.0,5.656854249,8760,0,2900.25,4128.319301,119.470047,0.122985379,8870234.0,28800000.0,95600000,1,96300000,13800000.0,36100000.0,95600000,1,1265054,421684.6667,710027.4489,1241444,188,0,0,0,0,172,92,0.081990253,0.040995126,0,8760,897.1538462,2488.507044,6192667.308,0,0,0,0,1,0,0,0,0,971.9166667,7.0,2900.25,172,0,0,0,0,0,0,8,56,4,11601,256,229,6,20,687140.0,0.0,687140,687140,95600000.0,0.0,95600000,95600000,DDoS
172.16.0.1-192.168.10.50-60148-80-6,172.16.0.1,60148,192.168.10.50,80,6,07/07/2017 04:11:23,98188749,8,6,56,11607,20,0,7.0,5.656854249,4380,0,1934.5,2177.344966,118.7814298,0.142582527,7552980.692,26500000.0,95700000,1,96300000,13800000.0,36100000.0,95700000,1,1848203,369640.6,826081.4989,1847380,3,0,0,0,0,172,132,0.08147573,0.061106797,0,4380,777.9333333,1627.46176,2648631.781,0,0,0,0,1,0,0,0,0,833.5,7.0,1934.5,172,0,0,0,0,0,0,8,56,6,11607,256,229,6,20,676020.0,0.0,676020,676020,95700000.0,0.0,95700000,95700000,DDoS
172.16.0.1-192.168.10.50-60155-80-6,172.16.0.1,60155,192.168.10.50,80,6,07/07/2017 04:11:23,44897,3,6,26,11607,20,0,8.666666667,10.26320288,5840,0,1934.5,2558.396197,259104.1718,200.458828,5612.125,15056.95278,42849,1,1902,951.0,1124.299782,1746,156,44848,8969.6,18956.46592,42849,1,0,0,0,0,72,132,66.81960933,133.6392187,0,5840,1163.3,2151.187375,4627607.122,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
172.16.0.1-192.168.10.50-60161-80-6,172.16.0.1,60161,192.168.10.50,80,6,07/07/2017 04:11:23,97874812,8,4,56,11607,20,0,7.0,5.656854249,11595,0,2901.75,5795.50069,119.1624256,0.122605599,8897710.182,29200000.0,96900000,4,97200000,13900000.0,36600000.0,96900000,5,663500,221166.6667,382348.1294,662664,5,0,0,0,0,172,92,0.081737066,0.040868533,0,11595,897.6153846,3214.167532,10300000.0,0,0,0,0,1,0,0,0,0,972.4166667,7.0,2901.75,172,0,0,0,0,0,0,8,56,4,11607,256,229,6,20,315017.0,0.0,315017,315017,96900000.0,0.0,96900000,96900000,DDoS
192.168.10.3-192.168.10.15-53-52091-17,192.168.10.15,52091,192.168.10.3,53,17,07/07/2017 04:11:24,932,2,2,74,268,37,37,37.0,0.0,134,134,134.0,0.0,366952.7897,4291.845494,310.6666667,522.5364421,914,3,3,3.0,0.0,3,3,15,15.0,0.0,15,15,0,0,0,0,40,40,2145.922747,2145.922747,37,134,75.8,53.12908808,2822.7,0,0,0,0,0,0,0,0,1,94.75,37.0,134.0,40,0,0,0,0,0,0,2,74,2,268,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
172.16.0.1-192.168.10.50-60165-80-6,172.16.0.1,60165,192.168.10.50,80,6,07/07/2017 04:11:24,97829532,8,4,56,11607,20,0,7.0,5.656854249,11595,0,2901.75,5795.50069,119.2175794,0.122662347,8893593.818,29400000.0,97400000,1,97700000,14000000.0,36800000.0,97400000,1,136287,45429.0,76835.42972,134145,184,0,0,0,0,172,92,0.081774898,0.040887449,0,11595,897.6153846,3214.167532,10300000.0,0,0,0,0,1,0,0,0,0,972.4166667,7.0,2901.75,172,0,0,0,0,0,0,8,56,4,11607,256,229,6,20,261046.0,0.0,261046,261046,97400000.0,0.0,97400000,97400000,DDoS
172.16.0.1-192.168.10.50-60169-80-6,172.16.0.1,60169,192.168.10.50,80,6,07/07/2017 04:11:24,97762763,8,6,56,11607,20,0,7.0,5.656854249,5840,0,1934.5,2538.919278,119.2990014,0.143203809,7520212.538,27000000.0,97500000,3,97700000,14000000.0,36900000.0,97500000,56,69541,13908.2,30574.78099,68598,3,0,0,0,0,172,132,0.081830748,0.061373061,0,5840,777.9333333,1804.898987,3257660.352,0,0,0,0,1,0,0,0,0,833.5,7.0,1934.5,172,0,0,0,0,0,0,8,56,6,11607,256,229,6,20,154776.0,0.0,154776,154776,97500000.0,0.0,97500000,97500000,DDoS
172.16.0.1-192.168.10.50-60173-80-6,172.16.0.1,60173,192.168.10.50,80,6,07/07/2017 04:11:24,97616255,8,5,56,11601,20,0,7.0,5.656854249,4380,0,2320.2,2207.341206,119.4165869,0.133174541,8134687.917,24800000.0,86300000,2,97600000,13900000.0,32200000.0,86300000,2,25997,6499.25,9962.337389,21226,155,0,0,0,0,172,112,0.081953564,0.051220977,0,4380,833.0714286,1679.986285,2822353.918,0,0,0,0,1,0,0,0,0,897.1538462,7.0,2320.2,172,0,0,0,0,0,0,8,56,5,11601,256,229,6,20,976.0,0.0,976,976,48800000.0,53100000.0,86300000,11300000,DDoS
192.168.10.1-192.168.10.3-53-61117-17,192.168.10.3,61117,192.168.10.1,53,17,07/07/2017 04:11:24,30739,1,1,55,71,55,55,55.0,0.0,71,71,71.0,0.0,4099.027294,65.06392531,30739.0,0.0,30739,30739,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,32.53196265,32.53196265,55,71,60.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,90.5,55.0,71.0,20,0,0,0,0,0,0,1,55,1,71,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
172.16.0.1-192.168.10.50-60177-80-6,172.16.0.1,60177,192.168.10.50,80,6,07/07/2017 04:11:24,97612072,9,4,62,11601,20,0,6.888888889,5.30199124,5840,0,2900.25,3345.636997,119.4831721,0.133180248,8134339.333,24800000.0,86300000,0,97600000,12200000.0,30200000.0,86300000,0,25729,8576.333333,11135.25147,21209,185,0,0,0,0,192,92,0.09220171,0.040978538,0,5840,833.5,2103.115592,4423095.192,0,0,0,0,1,0,0,0,0,897.6153846,6.888888889,2900.25,192,0,0,0,0,0,0,9,62,4,11601,256,229,7,20,4.0,0.0,4,4,48800000.0,53100000.0,86300000,11300000,DDoS
192.168.10.3-192.168.10.15-53-49730-17,192.168.10.15,49730,192.168.10.3,53,17,07/07/2017 04:11:24,66867,4,4,164,276,41,41,41.0,0.0,69,69,69.0,0.0,6580.22642,119.6404804,9552.428571,18983.26986,50327,1,66708,22236.0,38510.41767,66704,1,16539,5513.0,9504.655438,16488,3,0,0,0,0,104,104,59.82024018,59.82024018,41,69,53.44444444,14.75729575,217.7777778,0,0,0,0,0,0,0,0,1,60.125,41.0,69.0,104,0,0,0,0,0,0,4,164,4,276,-1,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
172.16.0.1-192.168.10.50-60191-80-6,172.16.0.1,60191,192.168.10.50,80,6,07/07/2017 04:11:24,1123651,3,6,26,11607,20,0,8.666666667,10.26320288,5840,0,1934.5,2375.523332,10352.85867,8.009604406,140456.375,396902.5596,1122740,5,595,297.5,396.6869042,578,17,1123607,224721.4,502007.7187,1122740,5,0,0,0,0,72,132,2.669868135,5.33973627,0,5840,1163.3,2031.339572,4126340.456,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
172.16.0.1-192.168.10.50-60195-80-6,172.16.0.1,60195,192.168.10.50,80,6,07/07/2017 04:11:24,974308,3,6,26,11601,20,0,8.666666667,10.26320288,4380,0,1933.5,1757.789948,11933.598,9.237325363,121788.5,331490.8611,941748,15,32000,16000.0,21563.9284,31248,752,974250,194850.0,417757.0229,941748,15,0,0,0,0,72,132,3.079108454,6.158216909,0,4380,1162.7,1645.241762,2706820.456,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
172.16.0.1-192.168.10.50-60199-80-6,172.16.0.1,60199,192.168.10.50,80,6,07/07/2017 04:11:24,1244805,3,6,26,11607,20,0,8.666666667,10.26320288,5840,0,1934.5,2538.919278,9345.238813,7.23004808,155600.625,439010.7333,1242095,1,2394,1197.0,1691.399421,2393,1,1244728,248945.6,555188.2827,1242095,14,0,0,0,0,72,132,2.410016027,4.820032053,0,5840,1163.3,2138.329153,4572451.567,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
172.16.0.1-192.168.10.50-60206-80-6,172.16.0.1,60206,192.168.10.50,80,6,07/07/2017 04:11:24,98246044,8,5,56,11607,20,0,7.0,5.656854249,10220,0,2321.4,4455.182578,118.712159,0.132320849,8187170.333,24900000.0,86800000,2,96700000,13800000.0,32400000.0,86800000,4,1539049,384762.25,768897.2326,1538108,2,0,0,0,0,172,112,0.081428215,0.050892634,0,10220,833.5,2726.136143,7431818.269,0,0,0,0,1,0,0,0,0,897.6153846,7.0,2321.4,172,0,0,0,0,0,0,8,56,5,11607,256,229,6,20,2554.0,0.0,2554,2554,48400000.0,54300000.0,86800000,9947194,DDoS
192.168.10.3-192.168.10.15-53-51681-17,192.168.10.15,51681,192.168.10.3,53,17,07/07/2017 04:11:24,30889,4,2,148,212,37,37,37.0,0.0,106,106,106.0,0.0,11654.63434,194.2439056,6177.8,13581.70471,30472,3,30478,10159.33333,17591.28535,30472,3,48,48.0,0.0,48,48,0,0,0,0,80,40,129.4959371,64.74796853,37,106,56.71428571,33.66855252,1133.571429,0,0,0,0,0,0,0,0,0,66.16666667,37.0,106.0,80,0,0,0,0,0,0,4,148,2,212,-1,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
172.16.0.1-192.168.10.50-60211-80-6,172.16.0.1,60211,192.168.10.50,80,6,07/07/2017 04:11:24,97893024,9,6,62,11601,20,0,6.888888889,5.30199124,5840,0,1933.5,2189.772933,119.1402566,0.153228487,6992358.857,23500000.0,88200000,0,97800000,12200000.0,30900000.0,88200000,0,137722,27544.4,58991.95945,133025,11,0,0,0,0,192,132,0.091937092,0.061291395,0,5840,729.3125,1589.473738,2526426.763,0,0,0,0,1,0,0,0,0,777.9333333,6.888888889,1933.5,192,0,0,0,0,0,0,9,62,6,11601,256,229,7,20,1018.0,0.0,1018,1018,48900000.0,55600000.0,88200000,9586933,DDoS
172.16.0.1-192.168.10.50-60215-80-6,172.16.0.1,60215,192.168.10.50,80,6,07/07/2017 04:11:24,97888420,8,5,56,11607,20,0,7.0,5.656854249,7215,0,2321.4,3327.769794,119.1458602,0.132804268,8157368.333,25300000.0,88200000,3,97800000,14000000.0,32900000.0,88200000,3,125451,31362.75,61958.86873,124299,3,0,0,0,0,172,112,0.081725704,0.051078565,0,7215,833.5,2175.302587,4731941.346,0,0,0,0,1,0,0,0,0,897.6153846,7.0,2321.4,172,0,0,0,0,0,0,8,56,5,11607,256,229,6,20,2002.0,0.0,2002,2002,48900000.0,55600000.0,88200000,9584763,DDoS
172.16.0.1-192.168.10.50-60220-80-6,172.16.0.1,60220,192.168.10.50,80,6,07/07/2017 04:11:24,97614919,8,6,56,11607,20,0,7.0,5.656854249,4380,0,1934.5,2177.344966,119.4796873,0.1434207,7508839.923,24400000.0,88200000,3,97500000,13900000.0,33000000.0,88200000,56,101803,20360.6,44921.82715,100717,3,0,0,0,0,172,132,0.081954686,0.061466014,0,4380,777.9333333,1627.46176,2648631.781,0,0,0,0,1,0,0,0,0,833.5,7.0,1934.5,172,0,0,0,0,0,0,8,56,6,11607,256,229,6,20,896.0,0.0,896,896,48800000.0,55800000.0,88200000,9269677,DDoS
172.16.0.1-192.168.10.50-60224-80-6,172.16.0.1,60224,192.168.10.50,80,6,07/07/2017 04:11:24,97607733,9,6,62,11601,20,0,6.888888889,5.30199124,4380,0,1933.5,1757.789948,119.4884836,0.153676349,6971980.929,23500000.0,88300000,1,97600000,12200000.0,30900000.0,88300000,1,33495,6699.0,9461.989616,20718,15,0,0,0,0,192,132,0.092205809,0.061470539,0,4380,729.3125,1399.285566,1958000.096,0,0,0,0,1,0,0,0,0,777.9333333,6.888888889,1933.5,192,0,0,0,0,0,0,9,62,6,11601,256,229,7,20,1989.0,0.0,1989,1989,48800000.0,55900000.0,88300000,9255760,DDoS
172.16.0.1-192.168.10.50-60231-80-6,172.16.0.1,60231,192.168.10.50,80,6,07/07/2017 04:11:24,309821,3,5,26,11607,20,0,8.666666667,10.26320288,7215,0,2321.4,3327.769794,37547.4871,25.82136137,44260.14286,116638.9239,308772,3,698,349.0,489.3178926,695,3,309716,77429.0,154228.86,308772,120,0,0,0,0,72,112,9.683010513,16.13835085,0,7215,1292.555556,2650.585648,7025604.278,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
192.168.10.3-192.168.10.15-53-65512-17,192.168.10.15,65512,192.168.10.3,53,17,07/07/2017 04:11:24,134,2,2,86,118,43,43,43.0,0.0,59,59,59.0,0.0,1522388.06,29850.74627,44.66666667,73.90759997,130,1,3,3.0,0.0,3,3,1,1.0,0.0,1,1,0,0,0,0,64,64,14925.37313,14925.37313,43,59,49.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,61.75,43.0,59.0,64,0,0,0,0,0,0,2,86,2,118,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
172.16.0.1-192.168.10.50-60239-80-6,172.16.0.1,60239,192.168.10.50,80,6,07/07/2017 04:11:25,797956,3,6,26,11607,20,0,8.666666667,10.26320288,5755,0,1934.5,2529.124572,14578.49806,11.27881738,99744.5,281683.735,796876,4,760,380.0,531.7442995,756,4,797823,159564.6,356268.0058,796876,15,0,0,0,0,72,132,3.759605793,7.519211586,0,5755,1163.3,2131.87096,4544873.789,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
172.16.0.1-192.168.10.50-60244-80-6,172.16.0.1,60244,192.168.10.50,80,6,07/07/2017 04:11:25,960070,3,6,26,11601,20,0,8.666666667,10.26320288,4380,0,1933.5,1757.789948,12110.57527,9.374316456,120008.75,332095.4128,941787,17,17750,8875.0,10476.49407,16283,1467,960012,192002.4,419211.4512,941787,17,0,0,0,0,72,132,3.124772152,6.249544304,0,4380,1162.7,1645.241762,2706820.456,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
172.16.0.1-192.168.10.50-60248-80-6,172.16.0.1,60248,192.168.10.50,80,6,07/07/2017 04:11:25,1181161,3,4,26,11601,20,0,8.666666667,10.26320288,8760,0,2900.25,4128.319301,9843.704626,5.926372442,196860.1667,473658.126,1163632,36,17282,8641.0,9796.257347,15568,1714,1181125,393708.3333,666828.3535,1163632,190,0,0,0,0,72,92,2.539873904,3.386498538,0,8760,1453.375,3113.952607,9696700.839,0,0,0,1,0,0,0,0,1,1661.0,8.666666667,2900.25,72,0,0,0,0,0,0,3,26,4,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
172.16.0.1-192.168.10.50-60252-80-6,172.16.0.1,60252,192.168.10.50,80,6,07/07/2017 04:11:25,1246670,3,4,26,11601,20,0,8.666666667,10.26320288,7215,0,2900.25,3540.00286,9326.445651,5.614958249,207778.3333,507209.4469,1243112,39,3351,1675.5,2301.632573,3303,48,1246631,415543.6667,716696.9849,1243112,160,0,0,0,0,72,92,2.406410678,3.208547571,0,7215,1453.375,2786.259804,7763243.696,0,0,0,1,0,0,0,0,1,1661.0,8.666666667,2900.25,72,0,0,0,0,0,0,3,26,4,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
192.168.10.3-192.168.10.15-53-56717-17,192.168.10.15,56717,192.168.10.3,53,17,07/07/2017 04:11:25,936,2,2,86,162,43,43,43.0,0.0,81,81,81.0,0.0,264957.265,4273.504274,312.0,496.742388,885,3,3,3.0,0.0,3,3,48,48.0,0.0,48,48,0,0,0,0,64,64,2136.752137,2136.752137,43,81,58.2,20.81345719,433.2,0,0,0,0,0,0,0,0,1,72.75,43.0,81.0,64,0,0,0,0,0,0,2,86,2,162,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
192.168.10.1-192.168.10.3-53-60793-17,192.168.10.3,60793,192.168.10.1,53,17,07/07/2017 04:11:25,30817,1,1,51,112,51,51,51.0,0.0,112,112,112.0,0.0,5289.28838,64.89924392,30817.0,0.0,30817,30817,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,32.44962196,32.44962196,51,112,71.33333333,35.21836642,1240.333333,0,0,0,0,0,0,0,0,1,107.0,51.0,112.0,20,0,0,0,0,0,0,1,51,1,112,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
172.16.0.1-192.168.10.50-60256-80-6,172.16.0.1,60256,192.168.10.50,80,6,07/07/2017 04:11:25,1246542,3,5,26,11607,20,0,8.666666667,10.26320288,8675,0,2321.4,3769.536019,9332.216644,6.417754075,178077.4286,469740.4829,1243347,11,2465,1232.5,1675.135965,2417,48,1246500,311625.0,621148.7849,1243347,192,0,0,0,0,72,112,2.406657778,4.011096297,0,8675,1292.555556,2931.429562,8593279.278,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
172.16.0.1-192.168.10.50-60260-80-6,172.16.0.1,60260,192.168.10.50,80,6,07/07/2017 04:11:25,664032,3,6,26,11607,20,0,8.666666667,10.26320288,4380,0,1934.5,2177.344966,17518.73404,13.55356368,83004.0,234453.2285,663246,3,616,308.0,384.666089,580,36,663951,132790.2,296533.9273,663246,3,0,0,0,0,72,132,4.517854561,9.035709122,0,4380,1163.3,1903.962654,3625073.789,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
172.16.0.1-192.168.10.50-60265-80-6,172.16.0.1,60265,192.168.10.50,80,6,07/07/2017 04:11:25,97926825,9,6,62,11607,20,0,6.888888889,5.30199124,5840,0,1934.5,2538.919278,119.1604037,0.153175598,6994773.214,24000000.0,90200000,1,97800000,12200000.0,31600000.0,90200000,1,104349,20869.8,46056.34109,103256,46,0,0,0,0,192,132,0.091905359,0.061270239,0,5840,729.6875,1754.344767,3077725.563,0,0,0,0,1,0,0,0,0,778.3333333,6.888888889,1934.5,192,0,0,0,0,0,0,9,62,6,11607,256,229,7,20,1006.0,0.0,1006,1006,48900000.0,58400000.0,90200000,7584896,DDoS
